DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 02:51:00,Bus 5,218.15475000000004,25.006853761414025,229.206,0.503
2023-01-01 02:51:00,Bus 1,250.82115,25.051261314995084,227.095,0.725
2023-01-01 02:51:00,Bus 0,-1250.12964,24.968368561743247,233.543,-2.623
2023-01-01 02:51:00,Bus 2,-359.31879999999995,24.949709003417,233.225,-1.111
2023-01-01 02:51:00,Bus 3,1140.4725400000002,25.04529042659196,230.275,2.853
2023-01-01 02:52:00,Bus 3,1332.479236,25.061878096276,230.284,3.327
2023-01-01 02:52:00,Bus 4,0.0,25.0,227.559,0.0
2023-01-01 02:52:00,Bus 2,-526.0416,24.96580481968256,233.24,-1.628
2023-01-01 02:52:00,Bus 1,232.229,25.021067406992483,227.101,0.672
2023-01-01 02:52:00,Bus 0,-747.354797,24.962871543843274,233.556,-1.568
2023-01-01 02:52:00,Bus 5,-291.3118390000001,24.991878530860284,229.202,-0.671
2023-01-01 02:53:00,Bus 4,0.0,25.0,227.555,0.0
2023-01-01 02:53:00,Bus 1,238.03065,25.05936487175497,227.108,0.69
2023-01-01 02:53:00,Bus 5,37.43383499999993,25.0024201749328,229.198,0.086
2023-01-01 02:53:00,Bus 3,572.3857280000001,25.0793182965602,230.294,1.427
2023-01-01 02:53:00,Bus 0,-293.40411300000005,24.97959743147916,233.57,-0.616
2023-01-01 02:53:00,Bus 2,-554.4461,24.96766270694843,233.255,-1.716
2023-01-01 02:54:00,Bus 5,385.502652,25.02725603408725,229.194,0.886
2023-01-01 02:54:00,Bus 2,-588.7936000000001,24.981949267308394,233.27,-1.822
2023-01-01 02:54:00,Bus 4,0.0,25.0,227.551,0.0
2023-01-01 02:54:00,Bus 1,330.956,25.06080635144652,227.114,0.96
2023-01-01 02:54:00,Bus 3,931.460235,25.050495372475293,230.303,2.317
2023-01-01 02:54:00,Bus 0,-1059.1252869999998,24.90629237726517,233.583,-2.222
2023-01-01 02:55:00,Bus 5,219.0034530000001,25.022638852921048,229.19,0.503
2023-01-01 02:55:00,Bus 2,-317.331,24.98616818872616,233.285,-0.982
2023-01-01 02:55:00,Bus 4,0.0,25.0,227.547,0.0
2023-01-01 02:55:00,Bus 1,163.947,25.04078566707317,227.121,0.476
2023-01-01 02:55:00,Bus 0,-1152.3537440000005,24.96534186043289,233.597,-2.417
2023-01-01 02:55:00,Bus 3,1086.7342910000002,25.03143542714553,230.313,2.699
2023-01-01 02:56:00,Bus 5,141.10119699999996,25.00608943548644,229.186,0.323
2023-01-01 02:56:00,Bus 2,-604.4788,24.98225026253758,233.3,-1.871
2023-01-01 02:56:00,Bus 3,1604.494952,25.25331153088113,230.322,3.978
2023-01-01 02:56:00,Bus 0,-1307.490149,24.94195121285267,233.61,-2.748
2023-01-01 02:56:00,Bus 4,0.0,25.0,227.542,0.0
2023-01-01 02:56:00,Bus 1,166.37279999999998,25.0305841242697,227.127,0.484
2023-01-01 02:57:00,Bus 4,0.0,25.0,227.538,0.0
2023-01-01 02:57:00,Bus 0,-1208.8424219999995,24.949831817325823,233.624,-2.541
2023-01-01 02:57:00,Bus 3,1166.4596069999998,25.039840707059227,230.331,2.882
2023-01-01 02:57:00,Bus 1,280.47495000000004,25.01078557980025,227.133,0.817
2023-01-01 02:57:00,Bus 5,257.108565,25.020040444070933,229.182,0.589
2023-01-01 02:57:00,Bus 2,-495.2007,24.93780579797165,233.316,-1.532
2023-01-01 02:58:00,Bus 1,336.0208,25.03794765583685,227.14,0.981
2023-01-01 02:58:00,Bus 5,489.7165579999999,25.021086029476383,229.178,1.12
2023-01-01 02:58:00,Bus 0,-1197.6389020000004,24.84954556620191,233.637,-2.517
2023-01-01 02:58:00,Bus 2,-545.1372,24.974920046485632,233.331,-1.687
2023-01-01 02:58:00,Bus 3,917.0387440000002,25.11178339055133,230.341,2.261
2023-01-01 02:58:00,Bus 4,0.0,25.0,227.534,0.0
2023-01-01 02:59:00,Bus 5,233.096424,25.00539466601873,229.174,0.532
2023-01-01 02:59:00,Bus 4,0.0,25.0,227.53,0.0
2023-01-01 02:59:00,Bus 0,-835.8451879999998,24.97840155054888,233.651,-1.756
2023-01-01 02:59:00,Bus 3,580.4311639999997,25.032766841314835,230.35,1.429
2023-01-01 02:59:00,Bus 1,346.6107,25.019071522376443,227.146,1.013
2023-01-01 02:59:00,Bus 2,-324.29310000000004,24.98303752998376,233.346,-1.003
2023-01-01 03:00:00,Bus 2,-571.1,24.8549860359382,233.361,-1.769
2023-01-01 03:00:00,Bus 3,1119.604875,25.033335837913054,230.36,2.751
2023-01-01 03:00:00,Bus 1,259.70000000000005,25.03956074116744,227.153,0.76
2023-01-01 03:00:00,Bus 5,-237.498,24.96233125629941,229.169,-0.541
2023-01-01 03:00:00,Bus 4,0.0,25.0,227.526,0.0
2023-01-01 03:00:00,Bus 0,-570.7068749999999,24.96126766461697,233.664,-1.199
2023-01-01 03:01:00,Bus 3,740.9531769999999,25.08544306832467,230.369,1.817
2023-01-01 03:01:00,Bus 0,-1263.420787,24.94706300945744,233.678,-2.655
2023-01-01 03:01:00,Bus 1,256.92115,25.013607046176123,227.159,0.753
2023-01-01 03:01:00,Bus 4,0.0,25.0,227.522,0.0
2023-01-01 03:01:00,Bus 5,647.8055600000001,25.05196933854956,229.165,1.476
2023-01-01 03:01:00,Bus 2,-382.2591,24.972075894347988,233.376,-1.184
2023-01-01 03:02:00,Bus 4,0.0,25.0,227.518,0.0
2023-01-01 03:02:00,Bus 3,1128.953407,25.052471867198136,230.379,2.764
2023-01-01 03:02:00,Bus 5,345.9579910000001,25.05505343541829,229.161,0.787
2023-01-01 03:02:00,Bus 0,-1288.561098,24.875423686198,233.691,-2.713
2023-01-01 03:02:00,Bus 2,-466.1342,24.96794010768526,233.391,-1.444
2023-01-01 03:02:00,Bus 1,279.7839,25.008067599195243,227.166,0.821
2023-01-01 03:03:00,Bus 5,-183.7387000000001,24.97509428489641,229.157,-0.417
2023-01-01 03:03:00,Bus 0,-169.50843200000008,24.99684954213852,233.705,-0.357
2023-01-01 03:03:00,Bus 2,-395.2258,24.97979550065383,233.406,-1.224
2023-01-01 03:03:00,Bus 3,569.4105820000001,25.043992406645167,230.388,1.391
2023-01-01 03:03:00,Bus 4,0.0,25.0,227.514,0.0
2023-01-01 03:03:00,Bus 1,179.06235,25.011069030120645,227.172,0.527
2023-01-01 03:04:00,Bus 1,204.6072,25.014739264510503,227.179,0.603
2023-01-01 03:04:00,Bus 0,-1259.9461920000003,24.96915067143064,233.718,-2.652
2023-01-01 03:04:00,Bus 2,-495.9,24.90737928833694,233.421,-1.536
2023-01-01 03:04:00,Bus 4,0.0,25.0,227.51,0.0
2023-01-01 03:04:00,Bus 3,1250.5967930000002,25.14718851403172,230.397,3.051
2023-01-01 03:04:00,Bus 5,300.642199,25.010704772487987,229.153,0.682
2023-01-01 03:05:00,Bus 5,485.5832459999999,25.0776093792634,229.149,1.1
2023-01-01 03:05:00,Bus 0,-715.5155749999999,24.92876161255899,233.732,-1.506
2023-01-01 03:05:00,Bus 4,0.0,25.0,227.505,0.0
2023-01-01 03:05:00,Bus 2,-453.7555,24.948756246454973,233.436,-1.405
2023-01-01 03:05:00,Bus 1,254.80125,25.00986317638283,227.185,0.751
2023-01-01 03:05:00,Bus 3,428.886579,25.056299051070763,230.407,1.044
2023-01-01 03:06:00,Bus 5,152.58719999999994,25.01899052871099,229.145,0.345
2023-01-01 03:06:00,Bus 4,0.0,25.0,227.501,0.0
2023-01-01 03:06:00,Bus 2,-505.284,24.964710286848785,233.452,-1.565
2023-01-01 03:06:00,Bus 0,-1408.365038,24.92277009143156,233.745,-2.964
2023-01-01 03:06:00,Bus 3,1582.720038,25.137327463061425,230.416,3.847
2023-01-01 03:06:00,Bus 1,178.3418,25.04850261287323,227.192,0.527
2023-01-01 03:07:00,Bus 0,-1152.792026,24.97517177608242,233.759,-2.426
2023-01-01 03:07:00,Bus 1,242.04895,25.047854349960968,227.198,0.716
2023-01-01 03:07:00,Bus 2,-533.8689,24.983700825070184,233.467,-1.653
2023-01-01 03:07:00,Bus 3,1171.066804,25.04068985686373,230.426,2.841
2023-01-01 03:07:00,Bus 4,0.0,25.0,227.497,0.0
2023-01-01 03:07:00,Bus 5,273.5451720000001,25.02906778461625,229.141,0.618
2023-01-01 03:08:00,Bus 5,94.42684199999997,25.00521661876491,229.137,0.213
2023-01-01 03:08:00,Bus 2,-538.8864,24.977851701613545,233.482,-1.671
2023-01-01 03:08:00,Bus 0,-944.01228,24.95277675612253,233.772,-1.991
2023-01-01 03:08:00,Bus 4,0.0,25.0,227.493,0.0
2023-01-01 03:08:00,Bus 3,1215.509238,25.081676548712306,230.435,2.943
2023-01-01 03:08:00,Bus 1,172.96259999999998,25.011018290412515,227.204,0.512
2023-01-01 03:09:00,Bus 2,-333.10690000000005,24.952440865544485,233.497,-1.033
2023-01-01 03:09:00,Bus 4,0.0,25.0,227.489,0.0
2023-01-01 03:09:00,Bus 1,186.38015,25.01704727372955,227.211,0.553
2023-01-01 03:09:00,Bus 3,1079.1751020000002,25.084431639687043,230.445,2.608
2023-01-01 03:09:00,Bus 0,-1471.9375520000003,24.970583381603795,233.786,-3.104
2023-01-01 03:09:00,Bus 5,539.4892000000002,25.01682645270872,229.133,1.215
2023-01-01 03:10:00,Bus 3,426.18351,25.017171700507152,230.454,1.026
2023-01-01 03:10:00,Bus 2,-501.498,24.89954097730196,233.512,-1.555
2023-01-01 03:10:00,Bus 0,-653.7113420000001,24.87214797398109,233.8,-1.378
2023-01-01 03:10:00,Bus 4,0.0,25.0,227.485,0.0
2023-01-01 03:10:00,Bus 1,286.8135,25.022622331732137,227.217,0.852
2023-01-01 03:10:00,Bus 5,442.21233200000006,25.04771075345174,229.129,0.994
2023-01-01 03:11:00,Bus 3,1108.917678,25.025356420288897,230.463,2.666
2023-01-01 03:11:00,Bus 5,35.04547000000002,25.00083866378524,229.125,0.079
2023-01-01 03:11:00,Bus 2,-501.9838,24.91165874338829,233.527,-1.556
2023-01-01 03:11:00,Bus 0,-881.6155979999999,24.97984258771096,233.813,-1.859
2023-01-01 03:11:00,Bus 4,0.0,25.0,227.481,0.0
2023-01-01 03:11:00,Bus 1,239.63625,25.00553825202723,227.224,0.713
2023-01-01 03:12:00,Bus 0,-637.9927559999999,24.98070060395048,233.827,-1.345
2023-01-01 03:12:00,Bus 5,13.504400000000032,25.000373923945748,229.121,0.03
2023-01-01 03:12:00,Bus 4,0.0,25.0,227.477,0.0
2023-01-01 03:12:00,Bus 3,952.7059559999998,25.02861488672508,230.473,2.286
2023-01-01 03:12:00,Bus 2,-609.2424,24.959972617143464,233.542,-1.889
2023-01-01 03:12:00,Bus 1,281.0248,25.029902895945444,227.23,0.837
2023-01-01 03:13:00,Bus 1,232.03625,25.011568431846047,227.237,0.692
2023-01-01 03:13:00,Bus 5,179.54252999999994,25.00435311787451,229.117,0.402
2023-01-01 03:13:00,Bus 0,-1135.7919560000005,24.95528381269562,233.84,-2.399
2023-01-01 03:13:00,Bus 3,1335.946776,25.070290355704508,230.482,3.2
2023-01-01 03:13:00,Bus 4,0.0,25.0,227.473,0.0
2023-01-01 03:13:00,Bus 2,-611.7336,24.92565846059217,233.557,-1.896
2023-01-01 03:14:00,Bus 5,-307.10046399999976,24.992195645599864,229.113,-0.688
2023-01-01 03:14:00,Bus 3,1061.511941,25.13030718750125,230.492,2.538
2023-01-01 03:14:00,Bus 4,0.0,25.0,227.468,0.0
2023-01-01 03:14:00,Bus 2,-497.374,24.967601111873527,233.572,-1.542
2023-01-01 03:14:00,Bus 0,-493.3174770000005,24.96804891735108,233.854,-1.042
2023-01-01 03:14:00,Bus 1,236.28000000000003,25.01312577783811,227.243,0.706
2023-01-01 03:15:00,Bus 0,-1445.3993929999997,24.96223431915487,233.867,-3.053
2023-01-01 03:15:00,Bus 5,330.7504479999999,25.00949612272477,229.109,0.739
2023-01-01 03:15:00,Bus 1,168.345,25.021268323956512,227.25,0.504
2023-01-01 03:15:00,Bus 3,1508.416445,25.05391201094651,230.501,3.599
2023-01-01 03:15:00,Bus 4,0.0,25.0,227.464,0.0
2023-01-01 03:15:00,Bus 2,-562.1125000000001,24.95645154716409,233.588,-1.742
2023-01-01 03:16:00,Bus 2,-615.1655999999999,24.88345762660913,233.603,-1.909
2023-01-01 03:16:00,Bus 3,1016.95404,25.17910346420162,230.511,2.422
2023-01-01 03:16:00,Bus 1,373.4796,25.076264374497296,227.256,1.119
2023-01-01 03:16:00,Bus 0,-998.941952,24.8268626411432,233.881,-2.11
2023-01-01 03:16:00,Bus 5,223.673912,25.00812047602347,229.105,0.499
2023-01-01 03:16:00,Bus 4,0.0,25.0,227.46,0.0
2023-01-01 03:17:00,Bus 1,238.39395,25.0114001318674,227.263,0.715
2023-01-01 03:17:00,Bus 4,0.0,25.0,227.456,0.0
2023-01-01 03:17:00,Bus 2,-658.3102,24.97161284663414,233.618,-2.043
2023-01-01 03:17:00,Bus 0,-775.4513210000002,24.984611751414253,233.894,-1.638
2023-01-01 03:17:00,Bus 5,207.14456000000007,25.01551556028189,229.101,0.461
2023-01-01 03:17:00,Bus 3,988.2230110000002,25.117174799700887,230.52,2.349
2023-01-01 03:18:00,Bus 4,0.0,25.0,227.452,0.0
2023-01-01 03:18:00,Bus 2,-773.309,24.860544616336785,233.633,-2.4
2023-01-01 03:18:00,Bus 5,8.071011999999996,25.000910466419946,229.097,0.018
2023-01-01 03:18:00,Bus 3,911.2996260000002,25.119180648393343,230.529,2.162
2023-01-01 03:18:00,Bus 1,184.6614,25.006166265381832,227.269,0.554
2023-01-01 03:18:00,Bus 0,-330.7230380000001,24.98177679295132,233.908,-0.698
2023-01-01 03:19:00,Bus 4,0.0,25.0,227.448,0.0
2023-01-01 03:19:00,Bus 2,-583.3425000000001,24.960118235633463,233.648,-1.81
2023-01-01 03:19:00,Bus 5,146.43222000000026,25.02405294161337,229.093,0.325
2023-01-01 03:19:00,Bus 0,-775.4012339999999,24.97230210287356,233.921,-1.641
2023-01-01 03:19:00,Bus 3,857.1586639999998,25.021762298905227,230.539,2.03
2023-01-01 03:19:00,Bus 1,355.15285,25.02632318602125,227.275,1.067
2023-01-01 03:20:00,Bus 1,318.33,25.01538739439428,227.282,0.958
2023-01-01 03:20:00,Bus 2,-830.4540000000001,24.94003001369662,233.663,-2.577
2023-01-01 03:20:00,Bus 0,-406.855566,24.99032931317049,233.935,-0.861
2023-01-01 03:20:00,Bus 5,355.16920600000003,25.01684848354885,229.089,0.788
2023-01-01 03:20:00,Bus 3,563.8103599999998,25.02080185925661,230.548,1.333
2023-01-01 03:20:00,Bus 4,0.0,25.0,227.444,0.0
2023-01-01 03:21:00,Bus 0,-1032.992781,24.97877466357384,233.948,-2.186
2023-01-01 03:21:00,Bus 2,-537.7008000000001,24.9642207757138,233.678,-1.668
2023-01-01 03:21:00,Bus 3,1023.107247,25.17720983353119,230.558,2.414
2023-01-01 03:21:00,Bus 1,362.8917,25.01958382282765,227.288,1.094
2023-01-01 03:21:00,Bus 5,184.69463399999995,25.00690892681339,229.085,0.41
2023-01-01 03:21:00,Bus 4,0.0,25.0,227.44,0.0
2023-01-01 03:22:00,Bus 1,332.4445,25.02160338542648,227.295,1.003
2023-01-01 03:22:00,Bus 5,91.60265199999992,25.004502788936662,229.081,0.203
2023-01-01 03:22:00,Bus 4,0.0,25.0,227.436,0.0
2023-01-01 03:22:00,Bus 2,-421.4106,24.91614120672524,233.693,-1.307
2023-01-01 03:22:00,Bus 3,1424.55421,25.19260544928008,230.567,3.355
2023-01-01 03:22:00,Bus 0,-1427.1907620000002,24.85393619923628,233.962,-3.02
2023-01-01 03:23:00,Bus 0,-983.9512019999996,24.88410570338412,233.975,-2.082
2023-01-01 03:23:00,Bus 1,313.7451,25.067698485462568,227.301,0.948
2023-01-01 03:23:00,Bus 4,0.0,25.0,227.431,0.0
2023-01-01 03:23:00,Bus 5,472.667766,25.01070710601166,229.077,1.044
2023-01-01 03:23:00,Bus 2,-700.8029,24.91380694667531,233.708,-2.174
2023-01-01 03:23:00,Bus 3,898.341236,25.06223852064665,230.576,2.108
2023-01-01 03:24:00,Bus 3,1547.294086,25.07607874897598,230.586,3.624
2023-01-01 03:24:00,Bus 1,318.3708,25.012824837584127,227.308,0.964
2023-01-01 03:24:00,Bus 5,339.7248000000001,25.047999149848145,229.073,0.75
2023-01-01 03:24:00,Bus 4,0.0,25.0,227.427,0.0
2023-01-01 03:24:00,Bus 0,-1416.400886,24.95698803650112,233.989,-2.996
2023-01-01 03:24:00,Bus 2,-788.9888000000001,24.97309817805984,233.724,-2.451
2023-01-01 03:25:00,Bus 1,356.04275,25.02046238964321,227.314,1.079
2023-01-01 03:25:00,Bus 5,400.20047,25.021826516203497,229.069,0.882
2023-01-01 03:25:00,Bus 4,0.0,25.0,227.423,0.0
2023-01-01 03:25:00,Bus 0,-1336.2459760000006,24.936377073060285,234.002,-2.832
2023-01-01 03:25:00,Bus 3,1393.8352560000003,25.18312559263819,230.595,3.258
2023-01-01 03:25:00,Bus 2,-813.8325,24.97088755008478,233.739,-2.528
2023-01-01 03:26:00,Bus 1,177.9411,25.00834337341948,227.321,0.54
2023-01-01 03:26:00,Bus 5,61.83782699999995,25.004908093826355,229.065,0.136
2023-01-01 03:26:00,Bus 2,-403.2896,24.97395667176408,233.754,-1.253
2023-01-01 03:26:00,Bus 0,-1392.4865209999998,24.922122415087813,234.005,-2.952
2023-01-01 03:26:00,Bus 3,1555.9971939999998,25.091208980322,230.605,3.63
2023-01-01 03:26:00,Bus 4,0.0,25.0,227.429,0.0
2023-01-01 03:27:00,Bus 1,279.7938,25.038884503406138,227.327,0.85
2023-01-01 03:27:00,Bus 0,-473.7188480000002,24.98214235583416,233.981,-1.004
2023-01-01 03:27:00,Bus 3,1012.996688,25.02557834412576,230.614,2.359
2023-01-01 03:27:00,Bus 4,0.0,25.0,227.461,0.0
2023-01-01 03:27:00,Bus 5,-110.0017399999998,24.99433386951872,229.061,-0.242
2023-01-01 03:27:00,Bus 2,-709.0698999999998,24.86336848646256,233.769,-2.202
2023-01-01 03:28:00,Bus 5,357.83282599999984,25.02717711217169,229.057,0.786
2023-01-01 03:28:00,Bus 0,-748.0687050000001,24.985191923292145,233.957,-1.586
2023-01-01 03:28:00,Bus 2,-737.058,24.975999792498644,233.784,-2.289
2023-01-01 03:28:00,Bus 4,0.0,25.0,227.493,0.0
2023-01-01 03:28:00,Bus 1,250.24,25.01489248976376,227.333,0.762
2023-01-01 03:28:00,Bus 3,877.0538790000002,25.025418572257763,230.624,2.038
2023-01-01 03:29:00,Bus 3,799.3971660000001,25.01995926509225,230.633,1.854
2023-01-01 03:29:00,Bus 5,547.9401250000002,25.0099471798496,229.053,1.201
2023-01-01 03:29:00,Bus 1,329.6403,25.01583586756936,227.34,1.005
2023-01-01 03:29:00,Bus 0,-998.4839910000004,24.894588099900908,233.933,-2.117
2023-01-01 03:29:00,Bus 4,0.0,25.0,227.525,0.0
2023-01-01 03:29:00,Bus 2,-678.4936,24.96269067370612,233.799,-2.107
2023-01-01 03:30:00,Bus 4,0.0,25.0,227.556,0.0
2023-01-01 03:30:00,Bus 0,-1040.552134,24.97032130687948,233.909,-2.206
2023-01-01 03:30:00,Bus 1,286.1795,25.03698346482087,227.346,0.874
2023-01-01 03:30:00,Bus 2,-680.561,24.926435311463024,233.814,-2.113
2023-01-01 03:30:00,Bus 5,181.56291599999983,25.00294654243388,229.049,0.397
2023-01-01 03:30:00,Bus 3,1253.370718,25.04442373248288,230.642,2.902
2023-01-01 03:31:00,Bus 4,0.0,25.0,227.588,0.0
2023-01-01 03:31:00,Bus 1,200.14395,25.006295445130085,227.353,0.612
2023-01-01 03:31:00,Bus 5,215.04374,25.01087918585752,229.045,0.47
2023-01-01 03:31:00,Bus 3,935.871635,25.207295125858188,230.652,2.163
2023-01-01 03:31:00,Bus 2,-816.5349,24.91152010158328,233.829,-2.535
2023-01-01 03:31:00,Bus 0,-534.5244250000001,24.905203060958527,233.885,-1.136
2023-01-01 03:32:00,Bus 3,1046.261625,25.03702535009376,230.661,2.413
2023-01-01 03:32:00,Bus 4,0.0,25.0,227.62,0.0
2023-01-01 03:32:00,Bus 5,-191.113116,24.99235627981032,229.041,-0.417
2023-01-01 03:32:00,Bus 2,-924.4976,24.79007741940964,233.844,-2.874
2023-01-01 03:32:00,Bus 0,-177.5521090000002,24.9903591091332,233.861,-0.377
2023-01-01 03:32:00,Bus 1,246.9012,25.00974239720269,227.359,0.756
2023-01-01 03:33:00,Bus 5,525.9172920000001,25.038977289570244,229.037,1.146
2023-01-01 03:33:00,Bus 3,534.0856050000001,25.01580080615027,230.671,1.229
2023-01-01 03:33:00,Bus 2,-550.1068,24.97744382222857,233.86,-1.71
2023-01-01 03:33:00,Bus 1,364.6248,25.020818301679995,227.366,1.118
2023-01-01 03:33:00,Bus 4,0.0,25.0,227.651,0.0
2023-01-01 03:33:00,Bus 0,-874.5208970000003,24.96301794992595,233.837,-1.859
2023-01-01 03:34:00,Bus 1,257.1447,25.012254657472443,227.372,0.789
2023-01-01 03:34:00,Bus 0,-370.3432930000001,24.98501446819377,233.813,-0.787
2023-01-01 03:34:00,Bus 2,-913.4352,24.957511450508257,233.875,-2.839
2023-01-01 03:34:00,Bus 5,-104.87547599999994,24.988546599638227,229.033,-0.228
2023-01-01 03:34:00,Bus 3,1131.509269,25.095261132416542,230.68,2.6
2023-01-01 03:34:00,Bus 4,0.0,25.0,227.683,0.0
2023-01-01 03:35:00,Bus 4,0.0,25.0,227.715,0.0
2023-01-01 03:35:00,Bus 3,647.7655759999998,25.11006684921539,230.69,1.485
2023-01-01 03:35:00,Bus 2,-681.2814999999999,24.96896216316832,233.89,-2.118
2023-01-01 03:35:00,Bus 5,233.7262760000001,25.01462463599217,229.029,0.508
2023-01-01 03:35:00,Bus 1,307.3665,25.01800648479633,227.379,0.945
2023-01-01 03:35:00,Bus 0,-507.5768519999997,24.98498783792294,233.789,-1.079
2023-01-01 03:36:00,Bus 1,171.52399999999997,25.037369358447485,227.385,0.528
2023-01-01 03:36:00,Bus 4,0.0,25.0,227.747,0.0
2023-01-01 03:36:00,Bus 0,-249.63324999999983,24.99248837088772,233.765,-0.531
2023-01-01 03:36:00,Bus 3,934.8215,25.05753868811828,230.699,2.135
2023-01-01 03:36:00,Bus 2,-872.5,24.97409199653105,233.905,-2.712
2023-01-01 03:36:00,Bus 5,15.78774999999996,25.00061521108132,229.025,0.034
2023-01-01 03:37:00,Bus 1,340.78305,25.01056704541831,227.392,1.051
2023-01-01 03:37:00,Bus 4,0.0,25.0,227.778,0.0
2023-01-01 03:37:00,Bus 5,208.6605360000001,25.007675847471617,229.021,0.452
2023-01-01 03:37:00,Bus 0,-1270.195863,24.928225325715754,233.741,-2.706
2023-01-01 03:37:00,Bus 3,1265.261277,25.113889583645616,230.708,2.885
2023-01-01 03:37:00,Bus 2,-544.509,24.979050792508502,233.92,-1.692
2023-01-01 03:38:00,Bus 5,-92.29150599999991,24.991845812719056,229.017,-0.2
2023-01-01 03:38:00,Bus 1,282.7899,25.0110753748047,227.398,0.873
2023-01-01 03:38:00,Bus 0,-249.662644,24.990366643499907,233.717,-0.532
2023-01-01 03:38:00,Bus 3,833.25045,25.025731340415728,230.718,1.896
2023-01-01 03:38:00,Bus 2,-774.0862,24.94654760128708,233.935,-2.406
2023-01-01 03:38:00,Bus 4,0.0,25.0,227.81,0.0
2023-01-01 03:39:00,Bus 2,-605.6102000000001,24.965575436936152,233.95,-1.882
2023-01-01 03:39:00,Bus 0,-1167.4919530000002,24.934505636101573,233.693,-2.488
2023-01-01 03:39:00,Bus 5,542.7802320000001,25.021188992544698,229.013,1.173
2023-01-01 03:39:00,Bus 3,965.298071,25.06873819663127,230.727,2.192
2023-01-01 03:39:00,Bus 1,265.02385000000004,25.01275394313093,227.404,0.819
2023-01-01 03:39:00,Bus 4,0.0,25.0,227.842,0.0
2023-01-01 03:40:00,Bus 0,-516.4726989999999,24.98347230649421,233.669,-1.101
2023-01-01 03:40:00,Bus 2,-936.0,24.84201449883262,233.965,-2.912
2023-01-01 03:40:00,Bus 3,752.0587209999999,25.013542631387768,230.737,1.705
2023-01-01 03:40:00,Bus 5,353.9689780000001,25.018037798014536,229.009,0.764
2023-01-01 03:40:00,Bus 1,346.445,25.02451736597757,227.411,1.072
2023-01-01 03:40:00,Bus 4,0.0,25.0,227.874,0.0
2023-01-01 03:41:00,Bus 0,-915.421829,24.89353202373629,233.645,-1.951
2023-01-01 03:41:00,Bus 3,1163.165559,25.04236122954501,230.746,2.631
2023-01-01 03:41:00,Bus 2,-946.4873,24.93460234637489,233.98,-2.945
2023-01-01 03:41:00,Bus 4,0.0,25.0,227.905,0.0
2023-01-01 03:41:00,Bus 1,338.39235,25.042554983746346,227.417,1.049
2023-01-01 03:41:00,Bus 5,360.3512199999998,25.010635910207824,229.005,0.776
2023-01-01 03:42:00,Bus 5,-12.206425999999851,24.997697327439287,229.001,-0.026
2023-01-01 03:42:00,Bus 2,-662.4321999999999,24.89440623493083,233.996,-2.061
2023-01-01 03:42:00,Bus 1,220.3449,25.00745558562682,227.424,0.684
2023-01-01 03:42:00,Bus 0,-470.7182760000003,24.985990779198417,233.621,-1.005
2023-01-01 03:42:00,Bus 4,0.0,25.0,227.937,0.0
2023-01-01 03:42:00,Bus 3,925.012002,25.07970609837231,230.756,2.088
